disease,symptoms,disease_id
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
juvenile rheumatoid arthritis,"knee pain,joint pain,back pain",98
actinic keratosis,,1
actinic keratosis,,1
actinic keratosis,,1
tuberous sclerosis,"seizures,cramps and spasms,delusions or hallucinations",188
tuberous sclerosis,"seizures,cramps and spasms,delusions or hallucinations",188
tuberous sclerosis,"seizures,cramps and spasms,delusions or hallucinations",188
von willebrand disease,"nosebleed,itchy scalp,fatigue",200
von willebrand disease,"nosebleed,itchy scalp,fatigue",200
von willebrand disease,"nosebleed,itchy scalp,fatigue",200
neuromyelitis optica,"painful urination,ache all over,arm pain",124
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
lice,"itchy scalp,skin rash,cough",104
vitamin b12 deficiency,"fatigue,paresthesia,disturbance of memory",198
vitamin b12 deficiency,"fatigue,paresthesia,disturbance of memory",198
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
vulvodynia,"pelvic pain,sharp abdominal pain,lower abdominal pain",201
endometriosis,"pelvic pain,sharp abdominal pain,lower abdominal pain",59
endometriosis,"pelvic pain,sharp abdominal pain,lower abdominal pain",59
endometriosis,"pelvic pain,sharp abdominal pain,lower abdominal pain",59
endometriosis,"pelvic pain,sharp abdominal pain,lower abdominal pain",59
endometriosis,"pelvic pain,sharp abdominal pain,lower abdominal pain",59
endometriosis,"pelvic pain,sharp abdominal pain,lower abdominal pain",59
endometriosis,"pelvic pain,sharp abdominal pain,lower abdominal pain",59
endometriosis,"pelvic pain,sharp abdominal pain,lower abdominal pain",59
chorioretinitis,"diminished vision,spots or clouds in vision,eye burns or stings",35
chorioretinitis,"diminished vision,spots or clouds in vision,eye burns or stings",35
chorioretinitis,"diminished vision,spots or clouds in vision,eye burns or stings",35
chorioretinitis,"diminished vision,spots or clouds in vision,eye burns or stings",35
chorioretinitis,"diminished vision,spots or clouds in vision,eye burns or stings",35
mononucleosis,"sore throat,fever,headache",115
mononucleosis,"sore throat,fever,headache",115
mononucleosis,"sore throat,fever,headache",115
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
neuralgia,"back pain,leg pain,loss of sensation",122
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
polycystic kidney disease,"side pain,blood in urine,sharp abdominal pain",146
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
bipolar disorder,"depressive or psychotic symptoms,depression,anxiety and nervousness",19
